,ver,hor,y
2109,6.76E-01,6.99E-01,0.00E+00
2110,7.50E-01,7.04E-01,0.00E+00
2111,7.69E-01,6.75E-01,0.00E+00
2112,7.01E-01,6.70E-01,0.00E+00
2113,7.77E-01,6.90E-01,0.00E+00
2114,7.31E-01,6.99E-01,0.00E+00
2115,7.35E-01,6.80E-01,0.00E+00
2116,7.15E-01,7.21E-01,0.00E+00
2117,7.69E-01,6.75E-01,0.00E+00
2118,7.56E-01,6.84E-01,0.00E+00
2119,6.92E-01,7.01E-01,0.00E+00
2120,7.92E-01,6.75E-01,0.00E+00
2121,6.89E-01,7.04E-01,0.00E+00
2122,7.56E-01,6.89E-01,0.00E+00
2123,7.69E-01,6.79E-01,0.00E+00
2124,7.56E-01,6.75E-01,0.00E+00
2125,6.07E-01,6.11E-01,0.00E+00
2126,5.83E-01,4.89E-01,0.00E+00
2127,6.03E-01,5.58E-01,0.00E+00
2128,7.50E-01,6.25E-01,0.00E+00
2129,6.25E-01,5.95E-01,0.00E+00
2130,8.33E-01,6.99E-01,0.00E+00
2131,7.66E-01,6.75E-01,0.00E+00
2132,7.56E-01,6.75E-01,0.00E+00
2133,7.69E-01,6.99E-01,0.00E+00
2134,7.69E-01,6.41E-01,0.00E+00
2135,7.92E-01,7.07E-01,0.00E+00
2136,7.92E-01,6.75E-01,0.00E+00
2137,8.22E-01,6.60E-01,0.00E+00
2138,7.92E-01,6.80E-01,0.00E+00
2139,8.64E-01,6.62E-01,0.00E+00
2140,7.01E-01,6.79E-01,0.00E+00
2141,8.33E-01,6.99E-01,0.00E+00
2142,7.50E-01,6.99E-01,0.00E+00
2143,8.33E-01,6.57E-01,0.00E+00
2144,7.66E-01,6.39E-01,0.00E+00
2145,7.92E-01,6.80E-01,0.00E+00
2146,7.92E-01,6.99E-01,0.00E+00
2147,8.33E-01,6.34E-01,0.00E+00
2148,8.22E-01,6.71E-01,0.00E+00
2149,8.18E-01,6.89E-01,0.00E+00
2150,8.33E-01,6.71E-01,0.00E+00
2151,6.73E-01,6.89E-01,0.00E+00
2152,7.50E-01,6.81E-01,0.00E+00
2153,7.18E-01,6.75E-01,0.00E+00
2154,7.69E-01,6.67E-01,0.00E+00
2155,7.92E-01,6.70E-01,0.00E+00
2156,8.18E-01,6.61E-01,0.00E+00
2157,9.46E-01,6.70E-01,0.00E+00
2158,7.59E-01,7.00E-01,0.00E+00
2159,7.50E-01,6.70E-01,0.00E+00
2160,7.92E-01,6.90E-01,0.00E+00
2161,7.31E-01,6.62E-01,0.00E+00
2162,7.73E-01,6.85E-01,0.00E+00
2163,7.50E-01,7.07E-01,0.00E+00
2164,7.50E-01,6.95E-01,0.00E+00
2165,8.33E-01,6.57E-01,0.00E+00
2166,7.15E-01,6.85E-01,0.00E+00
2167,7.92E-01,6.71E-01,0.00E+00
2168,7.92E-01,6.89E-01,0.00E+00
2169,7.24E-01,6.75E-01,0.00E+00
2170,7.95E-01,6.81E-01,0.00E+00
2171,8.18E-01,6.95E-01,0.00E+00
2172,7.56E-01,7.02E-01,0.00E+00
2173,7.56E-01,6.89E-01,0.00E+00
2174,6.92E-01,6.75E-01,0.00E+00
2175,7.31E-01,6.55E-01,0.00E+00
2176,8.64E-01,6.28E-01,0.00E+00
2177,7.92E-01,6.47E-01,0.00E+00
2178,8.22E-01,6.66E-01,0.00E+00
2179,8.33E-01,6.55E-01,0.00E+00
2180,7.15E-01,6.74E-01,0.00E+00
2181,7.92E-01,6.66E-01,0.00E+00
2182,7.50E-01,6.75E-01,0.00E+00
2183,7.56E-01,6.93E-01,0.00E+00
2184,8.22E-01,6.85E-01,0.00E+00
2185,7.77E-01,7.00E-01,0.00E+00
2186,7.01E-01,6.80E-01,0.00E+00
2187,7.92E-01,6.89E-01,0.00E+00
2188,8.22E-01,6.99E-01,0.00E+00
2189,8.22E-01,6.90E-01,0.00E+00
2190,7.56E-01,6.81E-01,0.00E+00
2191,7.92E-01,6.84E-01,0.00E+00
2192,8.05E-01,6.99E-01,0.00E+00
2193,7.50E-01,6.84E-01,0.00E+00
2194,8.18E-01,6.99E-01,0.00E+00
2195,7.88E-01,7.07E-01,0.00E+00
2196,7.31E-01,6.93E-01,0.00E+00
2197,7.73E-01,7.05E-01,0.00E+00
2198,7.80E-01,6.81E-01,0.00E+00
2199,7.88E-01,6.71E-01,0.00E+00
2200,7.77E-01,6.95E-01,0.00E+00
2201,7.50E-01,6.85E-01,0.00E+00
2202,7.92E-01,6.75E-01,0.00E+00
2203,7.08E-01,7.17E-01,0.00E+00
2204,7.56E-01,6.99E-01,0.00E+00
2205,9.29E-01,7.05E-01,0.00E+00
2206,8.00E-01,6.84E-01,0.00E+00
2207,7.50E-01,6.56E-01,0.00E+00
2208,7.39E-01,6.75E-01,0.00E+00
2209,7.45E-01,6.57E-01,0.00E+00
2210,8.33E-01,6.62E-01,0.00E+00
2211,7.88E-01,6.75E-01,0.00E+00
2212,7.21E-01,5.96E-01,0.00E+00
2213,8.18E-01,6.62E-01,0.00E+00
2214,8.22E-01,6.98E-01,0.00E+00
2215,6.67E-01,6.98E-01,0.00E+00
2216,8.22E-01,6.84E-01,0.00E+00
2217,8.22E-01,6.84E-01,0.00E+00
2218,7.77E-01,6.66E-01,0.00E+00
2219,7.56E-01,6.75E-01,0.00E+00
2220,8.18E-01,6.66E-01,0.00E+00
2221,7.92E-01,6.57E-01,0.00E+00
2222,8.22E-01,6.76E-01,0.00E+00
2223,7.92E-01,6.76E-01,0.00E+00
2224,8.18E-01,6.39E-01,0.00E+00
2225,7.24E-01,6.65E-01,0.00E+00
2226,8.22E-01,6.89E-01,0.00E+00
2227,7.80E-01,6.61E-01,0.00E+00
2228,7.50E-01,6.85E-01,0.00E+00
2229,7.92E-01,6.62E-01,0.00E+00
2230,8.22E-01,6.95E-01,0.00E+00
2231,7.56E-01,6.84E-01,0.00E+00
2232,7.31E-01,7.07E-01,0.00E+00
2233,7.31E-01,6.85E-01,0.00E+00
2234,7.92E-01,6.90E-01,0.00E+00
2235,7.77E-01,6.85E-01,0.00E+00
2236,7.56E-01,6.57E-01,0.00E+00
2237,7.56E-01,6.89E-01,0.00E+00
2238,7.50E-01,6.90E-01,0.00E+00
2239,8.50E-01,6.62E-01,0.00E+00
2240,8.18E-01,6.42E-01,0.00E+00
2241,8.64E-01,7.00E-01,0.00E+00
2242,9.00E-01,6.94E-01,0.00E+00
2243,8.22E-01,6.80E-01,0.00E+00
2244,7.56E-01,6.62E-01,0.00E+00
2245,7.77E-01,6.81E-01,0.00E+00
2246,8.22E-01,7.00E-01,0.00E+00
2247,8.55E-01,6.99E-01,0.00E+00
2248,8.22E-01,6.52E-01,0.00E+00
2249,7.98E-01,6.90E-01,0.00E+00
2250,9.50E-01,6.52E-01,0.00E+00
2251,9.44E-01,6.52E-01,0.00E+00
2252,9.44E-01,6.95E-01,0.00E+00
2253,1.00E+00,6.52E-01,0.00E+00
2254,9.00E-01,6.47E-01,0.00E+00
2255,9.00E-01,6.52E-01,0.00E+00
2256,8.67E-01,6.52E-01,0.00E+00
2257,7.15E-01,6.79E-01,0.00E+00
2258,7.92E-01,6.57E-01,0.00E+00
2259,7.56E-01,6.57E-01,0.00E+00
2260,7.01E-01,7.07E-01,0.00E+00
2261,7.08E-01,7.04E-01,0.00E+00
2262,7.15E-01,7.03E-01,0.00E+00
2263,6.73E-01,7.04E-01,0.00E+00
2264,7.15E-01,6.98E-01,0.00E+00
2265,6.85E-01,6.98E-01,0.00E+00
2266,7.50E-01,7.04E-01,0.00E+00
2267,7.56E-01,6.75E-01,0.00E+00
2268,7.31E-01,6.72E-01,0.00E+00
2269,7.15E-01,6.94E-01,0.00E+00
2270,7.00E-01,7.39E-01,0.00E+00
2271,7.27E-01,7.36E-01,0.00E+00
2272,7.37E-01,7.17E-01,0.00E+00
2273,7.46E-01,6.99E-01,0.00E+00
2274,6.67E-01,7.04E-01,0.00E+00
2275,6.89E-01,7.04E-01,0.00E+00
2276,7.31E-01,6.81E-01,0.00E+00
2277,5.83E-01,6.89E-01,0.00E+00
2278,7.77E-01,6.95E-01,0.00E+00
2279,7.31E-01,7.14E-01,0.00E+00
2280,7.35E-01,6.90E-01,0.00E+00
2281,7.15E-01,6.94E-01,0.00E+00
2282,7.77E-01,6.90E-01,0.00E+00
2283,6.76E-01,6.89E-01,0.00E+00
2284,8.22E-01,6.62E-01,0.00E+00
2285,7.92E-01,6.43E-01,0.00E+00
2286,7.31E-01,6.94E-01,0.00E+00
2287,7.73E-01,6.71E-01,0.00E+00
2288,7.98E-01,6.67E-01,0.00E+00
2289,8.33E-01,6.57E-01,0.00E+00
2290,6.86E-01,6.89E-01,0.00E+00
2291,7.92E-01,6.53E-01,0.00E+00
2292,7.45E-01,6.53E-01,0.00E+00
2293,7.09E-01,6.61E-01,0.00E+00
2294,7.01E-01,6.61E-01,0.00E+00
2295,7.35E-01,6.90E-01,0.00E+00
2296,7.41E-01,6.85E-01,0.00E+00
2297,7.31E-01,6.75E-01,0.00E+00
2298,7.18E-01,6.65E-01,0.00E+00
2299,7.56E-01,6.33E-01,0.00E+00
2300,7.98E-01,6.11E-01,0.00E+00
2301,7.08E-01,6.70E-01,0.00E+00
2302,8.05E-01,6.81E-01,0.00E+00
2303,7.50E-01,6.66E-01,0.00E+00
2304,7.31E-01,6.53E-01,0.00E+00
2305,7.35E-01,6.85E-01,0.00E+00
2306,7.05E-01,6.71E-01,0.00E+00
2307,7.15E-01,6.75E-01,0.00E+00
2308,7.23E-01,6.64E-01,0.00E+00
2309,7.31E-01,6.53E-01,0.00E+00
2310,6.35E-01,6.89E-01,0.00E+00
2311,7.05E-01,6.71E-01,0.00E+00
2312,7.34E-01,6.57E-01,0.00E+00
2313,7.36E-01,6.56E-01,0.00E+00
2314,7.50E-01,6.51E-01,0.00E+00
2315,7.77E-01,6.88E-01,0.00E+00
2316,7.56E-01,6.37E-01,0.00E+00
2317,7.50E-01,6.62E-01,0.00E+00
2318,6.92E-01,6.57E-01,0.00E+00
2319,7.69E-01,6.47E-01,0.00E+00
2320,7.90E-01,6.57E-01,0.00E+00
2321,6.92E-01,7.12E-01,0.00E+00
2322,7.24E-01,6.93E-01,0.00E+00
2323,6.67E-01,7.03E-01,0.00E+00
2324,7.01E-01,6.98E-01,0.00E+00
2325,7.92E-01,6.90E-01,0.00E+00
2326,6.79E-01,6.98E-01,0.00E+00
2327,6.92E-01,6.75E-01,0.00E+00
2328,6.92E-01,7.08E-01,0.00E+00
2329,6.62E-01,7.08E-01,0.00E+00
2330,6.31E-01,7.21E-01,0.00E+00
2331,6.62E-01,7.07E-01,0.00E+00
2332,6.62E-01,6.94E-01,0.00E+00
2333,7.92E-01,6.76E-01,0.00E+00
2334,6.43E-01,6.97E-01,0.00E+00
2335,7.92E-01,6.90E-01,0.00E+00
2336,7.63E-01,6.98E-01,0.00E+00
2337,8.89E-01,6.14E-01,0.00E+00
2338,7.08E-01,6.89E-01,0.00E+00
2339,8.64E-01,6.90E-01,0.00E+00
2340,8.67E-01,6.67E-01,0.00E+00
2341,7.56E-01,6.90E-01,0.00E+00
2342,8.22E-01,6.81E-01,0.00E+00
2343,7.31E-01,6.67E-01,0.00E+00
2344,8.33E-01,6.39E-01,0.00E+00
2345,8.22E-01,6.71E-01,0.00E+00
2346,8.75E-01,6.39E-01,0.00E+00
2347,8.18E-01,6.57E-01,0.00E+00
2348,7.66E-01,6.66E-01,0.00E+00
2349,8.64E-01,6.34E-01,0.00E+00
2350,7.31E-01,6.70E-01,0.00E+00
2351,9.09E-01,6.71E-01,0.00E+00
2352,8.26E-01,6.67E-01,0.00E+00
2353,8.33E-01,6.90E-01,0.00E+00
2354,7.56E-01,6.85E-01,0.00E+00
2355,8.64E-01,6.76E-01,0.00E+00
2356,9.09E-01,6.76E-01,0.00E+00
2357,8.64E-01,6.48E-01,0.00E+00
2358,7.98E-01,6.71E-01,0.00E+00
2359,9.38E-01,6.81E-01,0.00E+00
2360,8.50E-01,6.76E-01,0.00E+00
2361,8.64E-01,6.48E-01,0.00E+00
2362,7.92E-01,6.67E-01,0.00E+00
2363,7.63E-01,6.68E-01,0.00E+00
2364,7.35E-01,6.70E-01,0.00E+00
2365,7.07E-01,6.71E-01,0.00E+00
2366,6.78E-01,6.73E-01,0.00E+00
2367,6.50E-01,6.74E-01,0.00E+00
2368,6.21E-01,6.75E-01,0.00E+00
2369,6.71E-01,6.59E-01,0.00E+00
2370,7.20E-01,6.42E-01,0.00E+00
2371,7.69E-01,6.25E-01,0.00E+00
2372,8.18E-01,6.09E-01,0.00E+00
2373,8.67E-01,5.92E-01,0.00E+00
2374,7.69E-01,6.11E-01,0.00E+00
2375,7.92E-01,6.33E-01,0.00E+00
2376,5.67E-01,6.32E-01,0.00E+00
2377,7.21E-01,6.18E-01,0.00E+00
2378,6.07E-01,6.03E-01,0.00E+00
2379,7.21E-01,6.27E-01,0.00E+00
2380,6.57E-01,6.49E-01,0.00E+00
2381,6.55E-01,6.22E-01,0.00E+00
2382,7.68E-01,6.62E-01,0.00E+00
2383,8.40E-01,6.49E-01,0.00E+00
2384,7.60E-01,6.75E-01,0.00E+00
2385,7.60E-01,6.71E-01,0.00E+00
2386,7.50E-01,6.76E-01,0.00E+00
2387,8.50E-01,6.53E-01,0.00E+00
2388,7.80E-01,6.32E-01,0.00E+00
2389,8.67E-01,6.25E-01,0.00E+00
2390,7.92E-01,6.54E-01,0.00E+00
2391,6.54E-01,6.17E-01,0.00E+00
2392,8.33E-01,6.35E-01,0.00E+00
2393,5.93E-01,5.80E-01,0.00E+00
2394,6.55E-01,5.92E-01,0.00E+00
2395,7.50E-01,6.12E-01,0.00E+00
2396,6.92E-01,6.06E-01,0.00E+00
2397,6.92E-01,7.03E-01,0.00E+00
2398,6.54E-01,6.08E-01,0.00E+00
2399,6.67E-01,5.92E-01,0.00E+00
2400,6.83E-01,6.13E-01,0.00E+00
2401,5.38E-01,6.08E-01,0.00E+00
2402,5.36E-01,6.32E-01,0.00E+00
2403,5.71E-01,6.05E-01,0.00E+00
2404,6.07E-01,6.35E-01,0.00E+00
2405,6.15E-01,6.40E-01,0.00E+00
2406,5.77E-01,6.22E-01,0.00E+00
2407,5.77E-01,6.23E-01,0.00E+00
2408,5.71E-01,6.26E-01,0.00E+00
2409,5.55E-01,6.13E-01,0.00E+00
2410,6.15E-01,6.08E-01,0.00E+00
2411,5.93E-01,6.18E-01,0.00E+00
2412,5.61E-01,6.32E-01,0.00E+00
2413,6.15E-01,6.02E-01,0.00E+00
2414,5.71E-01,6.45E-01,0.00E+00
2415,5.36E-01,5.92E-01,0.00E+00
2416,5.58E-01,5.81E-01,0.00E+00
2417,5.77E-01,5.92E-01,0.00E+00
2418,5.00E-01,5.93E-01,0.00E+00
2419,4.42E-01,5.71E-01,0.00E+00
2420,4.71E-01,5.89E-01,0.00E+00
2421,5.00E-01,6.07E-01,0.00E+00
2422,6.54E-01,6.22E-01,0.00E+00
2423,5.96E-01,6.22E-01,0.00E+00
2424,5.38E-01,6.22E-01,0.00E+00
2425,5.58E-01,6.26E-01,0.00E+00
2426,5.00E-01,5.75E-01,0.00E+00
2427,5.00E-01,6.08E-01,0.00E+00
2428,7.27E-01,6.14E-01,0.00E+00
2429,5.61E-01,6.13E-01,0.00E+00
2430,7.08E-01,6.31E-01,0.00E+00
2431,7.08E-01,6.31E-01,0.00E+00
2432,6.83E-01,6.13E-01,0.00E+00
2433,5.77E-01,6.17E-01,0.00E+00
2434,6.41E-01,6.22E-01,0.00E+00
2435,6.25E-01,6.08E-01,0.00E+00
2436,7.03E-01,6.49E-01,0.00E+00
2437,5.71E-01,6.05E-01,0.00E+00
2438,6.97E-01,6.22E-01,0.00E+00
2439,6.29E-01,6.32E-01,0.00E+00
2440,6.29E-01,6.22E-01,0.00E+00
2441,6.67E-01,6.39E-01,0.00E+00
2442,6.97E-01,6.17E-01,0.00E+00
2443,7.50E-01,6.57E-01,0.00E+00
2444,6.97E-01,6.14E-01,0.00E+00
2445,5.71E-01,6.22E-01,0.00E+00
2446,6.54E-01,6.40E-01,0.00E+00
2447,6.07E-01,6.27E-01,0.00E+00
2448,6.83E-01,6.08E-01,0.00E+00
2449,7.08E-01,6.02E-01,0.00E+00
2450,6.41E-01,6.05E-01,0.00E+00
2451,6.83E-01,6.39E-01,0.00E+00
2452,6.41E-01,6.39E-01,0.00E+00
2453,8.67E-01,6.65E-01,0.00E+00
2454,6.54E-01,6.43E-01,0.00E+00
2455,6.29E-01,6.35E-01,0.00E+00
2456,6.41E-01,6.01E-01,0.00E+00
2457,7.84E-01,6.22E-01,0.00E+00
2458,6.15E-01,6.35E-01,0.00E+00
2459,5.77E-01,6.26E-01,0.00E+00
2460,6.54E-01,6.09E-01,0.00E+00
2461,7.21E-01,6.11E-01,0.00E+00
2462,6.79E-01,6.22E-01,0.00E+00
2463,6.32E-01,5.95E-01,0.00E+00
2464,7.60E-01,6.43E-01,0.00E+00
2465,6.25E-01,6.14E-01,0.00E+00
2466,7.21E-01,6.00E-01,0.00E+00
2467,6.79E-01,6.17E-01,0.00E+00
2468,5.93E-01,6.03E-01,0.00E+00
2469,5.77E-01,6.14E-01,0.00E+00
2470,6.25E-01,6.25E-01,0.00E+00
2471,6.83E-01,6.11E-01,0.00E+00
2472,6.79E-01,6.27E-01,0.00E+00
2473,5.93E-01,6.26E-01,0.00E+00
2474,7.08E-01,6.25E-01,0.00E+00
2475,7.92E-01,6.11E-01,0.00E+00
2476,6.97E-01,6.22E-01,0.00E+00
2477,5.93E-01,6.05E-01,0.00E+00
2478,6.41E-01,6.22E-01,0.00E+00
2479,5.91E-01,6.26E-01,0.00E+00
2480,6.32E-01,6.05E-01,0.00E+00
2481,6.67E-01,5.76E-01,0.00E+00
2482,6.67E-01,6.03E-01,0.00E+00
2483,6.61E-01,6.13E-01,0.00E+00
2484,7.17E-01,6.18E-01,0.00E+00
2485,5.93E-01,6.27E-01,0.00E+00
2486,5.99E-01,6.32E-01,0.00E+00
2487,5.93E-01,6.08E-01,0.00E+00
2488,6.54E-01,6.62E-01,0.00E+00
2489,6.03E-01,6.22E-01,0.00E+00
2490,6.79E-01,6.39E-01,0.00E+00
2491,5.93E-01,6.04E-01,0.00E+00
2492,6.03E-01,5.95E-01,0.00E+00
2493,6.43E-01,6.25E-01,0.00E+00
2494,6.41E-01,5.81E-01,0.00E+00
2495,6.03E-01,6.08E-01,0.00E+00
2496,5.19E-01,6.67E-01,0.00E+00
2497,5.00E-01,6.35E-01,0.00E+00
2498,5.19E-01,6.08E-01,0.00E+00
2499,6.15E-01,6.08E-01,0.00E+00
2500,6.03E-01,6.18E-01,0.00E+00
2501,5.00E-01,6.13E-01,0.00E+00
2502,5.77E-01,6.03E-01,0.00E+00
2503,5.93E-01,6.03E-01,0.00E+00
2504,6.54E-01,6.13E-01,0.00E+00
2505,5.71E-01,6.05E-01,0.00E+00
2506,5.93E-01,6.13E-01,0.00E+00
2507,4.81E-01,6.08E-01,0.00E+00
2508,6.15E-01,6.13E-01,0.00E+00
2509,5.19E-01,6.00E-01,0.00E+00
2510,5.03E-01,5.71E-01,0.00E+00
2511,4.86E-01,5.42E-01,0.00E+00
2512,5.32E-01,5.75E-01,0.00E+00
2513,5.77E-01,6.08E-01,0.00E+00
2514,5.77E-01,6.08E-01,0.00E+00
2515,6.15E-01,6.00E-01,0.00E+00
2516,6.15E-01,6.01E-01,0.00E+00
2517,5.38E-01,5.81E-01,0.00E+00
2518,6.25E-01,6.08E-01,0.00E+00
2519,5.36E-01,6.08E-01,0.00E+00
2520,6.29E-01,6.22E-01,0.00E+00
2521,6.07E-01,6.18E-01,0.00E+00
2522,5.19E-01,6.05E-01,0.00E+00
2523,6.41E-01,6.14E-01,0.00E+00
2524,6.54E-01,6.14E-01,0.00E+00
2525,5.55E-01,6.08E-01,0.00E+00
2526,5.77E-01,6.02E-01,0.00E+00
2527,6.15E-01,6.14E-01,0.00E+00
2528,5.93E-01,6.16E-01,0.00E+00
2529,6.68E-01,6.31E-01,0.00E+00
2530,5.00E-01,6.18E-01,0.00E+00
2531,5.83E-01,5.85E-01,0.00E+00
2532,6.55E-01,6.08E-01,0.00E+00
2533,5.55E-01,5.95E-01,0.00E+00
2534,5.55E-01,6.11E-01,0.00E+00
2535,6.15E-01,6.25E-01,0.00E+00
2536,5.64E-01,5.44E-01,0.00E+00
2537,5.16E-01,5.92E-01,0.00E+00
2538,5.58E-01,5.90E-01,0.00E+00
2539,4.42E-01,5.92E-01,0.00E+00
2540,5.52E-01,6.22E-01,0.00E+00
2541,6.68E-01,6.18E-01,0.00E+00
2542,5.77E-01,5.95E-01,0.00E+00
2543,5.67E-01,5.82E-01,0.00E+00
2544,5.58E-01,5.69E-01,0.00E+00
2545,5.77E-01,5.81E-01,0.00E+00
2546,5.71E-01,6.13E-01,0.00E+00
2547,5.36E-01,6.08E-01,0.00E+00
2548,5.99E-01,6.30E-01,0.00E+00
2549,5.19E-01,5.95E-01,0.00E+00
2550,4.45E-01,5.82E-01,0.00E+00
2551,3.71E-01,5.69E-01,0.00E+00
2552,5.38E-01,6.10E-01,0.00E+00
2553,5.37E-01,5.95E-01,0.00E+00
2554,5.36E-01,5.81E-01,0.00E+00
2555,5.55E-01,6.18E-01,0.00E+00
2556,5.37E-01,6.13E-01,0.00E+00
2557,5.19E-01,6.08E-01,0.00E+00
2558,4.81E-01,6.17E-01,0.00E+00
2559,4.42E-01,6.25E-01,0.00E+00
2560,5.86E-01,6.18E-01,0.00E+00
2561,5.36E-01,6.13E-01,0.00E+00
2562,3.85E-01,6.37E-01,0.00E+00
2563,5.99E-01,6.14E-01,0.00E+00
2564,6.15E-01,5.86E-01,0.00E+00
2565,5.61E-01,5.99E-01,0.00E+00
2566,5.55E-01,5.95E-01,0.00E+00
2567,4.83E-01,5.82E-01,0.00E+00
2568,4.12E-01,5.69E-01,0.00E+00
2569,5.00E-01,6.14E-01,0.00E+00
2570,5.55E-01,6.25E-01,0.00E+00
2571,4.64E-01,6.25E-01,0.00E+00
2572,4.73E-01,6.24E-01,0.00E+00
2573,4.82E-01,6.23E-01,0.00E+00
2574,4.91E-01,6.22E-01,0.00E+00
2575,5.00E-01,6.22E-01,0.00E+00
2576,5.00E-01,6.00E-01,0.00E+00
2577,4.81E-01,6.04E-01,0.00E+00
2578,4.62E-01,6.08E-01,0.00E+00
2579,5.71E-01,6.35E-01,0.00E+00
2580,5.71E-01,6.22E-01,0.00E+00
2581,5.00E-01,5.85E-01,0.00E+00
2582,5.36E-01,6.14E-01,0.00E+00
2583,5.00E-01,6.04E-01,0.00E+00
2584,5.38E-01,6.09E-01,0.00E+00
2585,5.77E-01,6.14E-01,0.00E+00
2586,5.00E-01,4.50E-01,0.00E+00
2587,5.42E-01,5.67E-01,0.00E+00
2588,5.77E-01,6.11E-01,0.00E+00
2589,5.00E-01,6.14E-01,0.00E+00
2590,4.78E-01,6.14E-01,0.00E+00
2591,5.77E-01,6.22E-01,0.00E+00
2592,5.00E-01,6.04E-01,0.00E+00
2593,5.38E-01,6.04E-01,0.00E+00
2594,5.19E-01,6.04E-01,0.00E+00
2595,4.83E-01,6.16E-01,0.00E+00
2596,6.15E-01,6.01E-01,0.00E+00
2597,6.15E-01,5.85E-01,0.00E+00
2598,5.77E-01,5.95E-01,0.00E+00
2599,5.19E-01,5.87E-01,0.00E+00
2600,5.38E-01,5.90E-01,0.00E+00
2601,5.58E-01,5.92E-01,0.00E+00
2602,5.71E-01,6.03E-01,0.00E+00
2603,5.99E-01,5.76E-01,0.00E+00
2604,5.71E-01,5.95E-01,0.00E+00
2605,6.29E-01,6.35E-01,0.00E+00
2606,5.00E-01,6.08E-01,0.00E+00
2607,5.61E-01,5.95E-01,0.00E+00
2608,5.55E-01,6.11E-01,0.00E+00
2609,5.58E-01,5.69E-01,0.00E+00
2610,5.00E-01,5.86E-01,0.00E+00
2611,5.38E-01,6.01E-01,0.00E+00
2612,6.54E-01,6.14E-01,0.00E+00
2613,5.38E-01,5.87E-01,0.00E+00
2614,5.00E-01,6.11E-01,0.00E+00
2615,5.36E-01,6.14E-01,0.00E+00
2616,4.62E-01,5.71E-01,0.00E+00
2617,5.61E-01,6.22E-01,0.00E+00
2618,5.38E-01,6.19E-01,0.00E+00
2619,5.00E-01,5.17E-01,0.00E+00
2620,5.42E-01,6.08E-01,0.00E+00
2621,5.00E-01,5.64E-01,0.00E+00
2622,5.83E-01,4.95E-01,0.00E+00
2623,5.77E-01,5.95E-01,0.00E+00
2624,5.00E-01,6.07E-01,0.00E+00
2625,5.16E-01,5.87E-01,0.00E+00
2626,6.32E-01,6.14E-01,0.00E+00
2627,6.41E-01,6.03E-01,0.00E+00
2628,5.55E-01,6.14E-01,0.00E+00
2629,5.22E-01,5.95E-01,0.00E+00
2630,5.38E-01,5.57E-01,0.00E+00
2631,5.38E-01,6.13E-01,0.00E+00
2632,6.44E-01,5.82E-01,0.00E+00
2633,4.81E-01,5.86E-01,0.00E+00
2634,5.77E-01,5.71E-01,0.00E+00
2635,6.03E-01,5.63E-01,0.00E+00
2636,5.38E-01,5.57E-01,0.00E+00
2637,5.83E-01,5.79E-01,0.00E+00
2638,5.22E-01,5.24E-01,0.00E+00
2639,6.03E-01,5.90E-01,0.00E+00
2640,6.15E-01,6.27E-01,0.00E+00
2641,5.64E-01,5.09E-01,0.00E+00
2642,6.03E-01,5.68E-01,0.00E+00
2643,7.92E-01,5.87E-01,0.00E+00
2644,6.54E-01,6.17E-01,0.00E+00
2645,6.15E-01,6.01E-01,0.00E+00
2646,6.43E-01,6.17E-01,0.00E+00
2647,5.19E-01,5.90E-01,0.00E+00
2648,5.36E-01,6.01E-01,0.00E+00
2649,6.36E-01,5.00E-01,0.00E+00
2650,6.15E-01,6.09E-01,0.00E+00
2651,6.03E-01,5.14E-01,0.00E+00
2652,6.67E-01,6.05E-01,0.00E+00
2653,6.15E-01,5.68E-01,0.00E+00
2654,7.92E-01,6.62E-01,0.00E+00
2655,7.69E-01,6.71E-01,0.00E+00
2656,8.75E-01,7.00E-01,0.00E+00
2657,6.41E-01,5.49E-01,0.00E+00
2658,7.50E-01,6.31E-01,0.00E+00
2659,7.56E-01,6.89E-01,0.00E+00
2660,6.54E-01,6.13E-01,0.00E+00
2661,6.29E-01,5.68E-01,0.00E+00
2662,7.50E-01,6.89E-01,0.00E+00
2663,7.08E-01,6.89E-01,0.00E+00
2664,7.08E-01,6.86E-01,0.00E+00
2665,6.33E-01,5.42E-01,0.00E+00
2666,6.67E-01,6.11E-01,0.00E+00
2667,7.92E-01,6.80E-01,0.00E+00
2668,7.69E-01,7.11E-01,0.00E+00
2669,5.61E-01,5.72E-01,0.00E+00
2670,6.36E-01,5.08E-01,0.00E+00
2671,6.03E-01,5.28E-01,0.00E+00
2672,5.96E-01,5.31E-01,0.00E+00
2673,7.50E-01,7.04E-01,0.00E+00
2674,7.69E-01,6.99E-01,0.00E+00
2675,6.89E-01,6.90E-01,0.00E+00
2676,7.63E-01,6.89E-01,0.00E+00
2677,7.92E-01,6.75E-01,0.00E+00
2678,7.18E-01,6.84E-01,0.00E+00
2679,8.18E-01,6.94E-01,0.00E+00
2680,7.69E-01,6.89E-01,0.00E+00
2681,7.27E-01,7.14E-01,0.00E+00
2682,7.92E-01,6.70E-01,0.00E+00
2683,7.92E-01,6.90E-01,0.00E+00
2684,7.50E-01,6.65E-01,0.00E+00
2685,7.50E-01,6.70E-01,0.00E+00
2686,7.46E-01,7.17E-01,0.00E+00
2687,7.50E-01,6.84E-01,0.00E+00
2688,7.18E-01,6.81E-01,0.00E+00
2689,7.08E-01,6.75E-01,0.00E+00
2690,7.09E-01,6.75E-01,0.00E+00
